model_id,downloads (past month),quantization,num_ops,ops
onnx-community/yolov10l,13,quantized,23,"Add, Cast, Concat, ConvInteger, Div, DynamicQuantizeLinear, Flatten, GatherElements, MatMul, MaxPool, Mod, Mul, ReduceMax, Reshape, Resize, Sigmoid, Softmax, Split, Sub, Tile, TopK, Transpose, Unsqueeze"
onnx-community/whisper-small.en_timestamped,13,quantized,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/Llama-3.2-3B,13,quantized,31,"Add, Cast, Concat, ConstantOfShape, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Pleias-Pico,13,quantized,15,"Cast, DequantizeLinear, DynamicQuantizeLinear, Gather, GroupQueryAttention, MatMul, MatMulInteger, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/ISNet-ONNX,13,quantized,10,"Add, Cast, Concat, ConvInteger, DynamicQuantizeLinear, MaxPool, Mul, Relu, Resize, Sigmoid"
onnx-community/deepseek-coder-1.3b-instruct-ONNX,13,quantized,31,"Add, Cast, Concat, ConstantOfShape, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-internal-testing/tiny-random-WhisperForConditionalGeneration,13,q4f16,29,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, If, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/whisper-small.en_timestamped,13,q4f16,28,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/Llama-3.2-3B,13,q4f16,29,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Pleias-Pico,13,q4f16,13,"Cast, Gather, GroupQueryAttention, MatMul, MatMulNBits, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/deepseek-coder-1.3b-instruct-ONNX,13,q4f16,29,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
Xenova/tiny-random-ErnieMForSequenceClassification,13,q4,24,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Erf, Gather, Gemm, Identity, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Reshape, Shape, Softmax, Sqrt, Sub, Tanh, Transpose, Unsqueeze"
onnx-internal-testing/tiny-random-WhisperForConditionalGeneration,13,q4,29,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, If, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
Xenova/ernie-3.0-medium-zh,13,q4,22,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Erf, Gather, Identity, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/mobileclip_b,13,q4,32,"Add, ArgMax, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Flatten, Gather, Identity, If, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/yolov10s,13,q4,22,"Add, Cast, Concat, Conv, Div, Flatten, GatherElements, MatMul, MaxPool, Mod, Mul, ReduceMax, Reshape, Resize, Sigmoid, Softmax, Split, Sub, Tile, TopK, Transpose, Unsqueeze"
onnx-community/yolov10l,13,q4,22,"Add, Cast, Concat, Conv, Div, Flatten, GatherElements, MatMul, MaxPool, Mod, Mul, ReduceMax, Reshape, Resize, Sigmoid, Softmax, Split, Sub, Tile, TopK, Transpose, Unsqueeze"
onnx-community/whisper-small.en_timestamped,13,q4,28,"Add, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/Llama-3.2-3B,13,q4,29,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Pleias-Pico,13,q4,13,"Cast, Gather, GroupQueryAttention, MatMul, MatMulNBits, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/deepseek-coder-1.3b-instruct-ONNX,13,q4,29,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
Xenova/tiny-random-ErnieMForSequenceClassification,13,int8,25,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, Identity, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Softmax, Sqrt, Sub, Tanh, Transpose, Unsqueeze"
onnx-internal-testing/tiny-random-WhisperForConditionalGeneration,13,int8,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, If, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
Xenova/ernie-3.0-medium-zh,13,int8,24,"Add, Cast, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, Identity, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/mobileclip_b,13,int8,34,"Add, ArgMax, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Flatten, Gather, Identity, If, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/yolov10s,13,int8,23,"Add, Cast, Concat, ConvInteger, Div, DynamicQuantizeLinear, Flatten, GatherElements, MatMul, MaxPool, Mod, Mul, ReduceMax, Reshape, Resize, Sigmoid, Softmax, Split, Sub, Tile, TopK, Transpose, Unsqueeze"
onnx-community/yolov10l,13,int8,23,"Add, Cast, Concat, ConvInteger, Div, DynamicQuantizeLinear, Flatten, GatherElements, MatMul, MaxPool, Mod, Mul, ReduceMax, Reshape, Resize, Sigmoid, Softmax, Split, Sub, Tile, TopK, Transpose, Unsqueeze"
onnx-community/whisper-small.en_timestamped,13,int8,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/Llama-3.2-3B,13,int8,31,"Add, Cast, Concat, ConstantOfShape, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Pleias-Pico,13,int8,15,"Cast, DequantizeLinear, DynamicQuantizeLinear, Gather, GroupQueryAttention, MatMul, MatMulInteger, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/ISNet-ONNX,13,int8,11,"Add, Cast, Concat, ConvInteger, DynamicQuantizeLinear, MaxPool, Mul, Relu, Reshape, Resize, Sigmoid"
onnx-community/deepseek-coder-1.3b-instruct-ONNX,13,int8,31,"Add, Cast, Concat, ConstantOfShape, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
Xenova/tiny-random-ErnieMForSequenceClassification,13,fp32,23,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Erf, Gather, Gemm, Identity, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Softmax, Sqrt, Sub, Tanh, Transpose, Unsqueeze"
onnx-internal-testing/tiny-random-WhisperForConditionalGeneration,13,fp32,28,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, If, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
Xenova/LaMini-T5-738M,13,fp32,32,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Expand, Gather, Greater, If, Less, LessOrEqual, Log, MatMul, Min, Mul, Neg, Pow, Range, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
Xenova/LaMini-T5-223M,13,fp32,32,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Expand, Gather, Greater, If, Less, LessOrEqual, Log, MatMul, Min, Mul, Neg, Pow, Range, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
Xenova/codegen-350M-nl,13,fp32,28,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Expand, Gather, If, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Tanh, Transpose, Unsqueeze, Where"
Xenova/bert-base-NER-uncased,13,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/t5-v1_1-base,13,fp32,32,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Expand, Gather, Greater, If, Less, LessOrEqual, Log, MatMul, Min, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tanh, Tile, Transpose, Unsqueeze, Where"
Xenova/bert-base-nli-mean-tokens,13,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/xlm-r-100langs-bert-base-nli-stsb-mean-tokens,13,fp32,25,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Not, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/SapBERT-from-PubMedBERT-fulltext,13,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/UMLSBert_ENG,13,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/mms-1b-l1107,13,fp32,20,"Add, Concat, Constant, Conv, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/mms-300m,13,fp32,19,"Add, Concat, Constant, Conv, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/opus-mt-cs-en,13,fp32,27,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/bge-large-zh-noinstruct,13,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/nb-whisper-base-beta,13,fp32,28,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/tamillama_tiny_30m,13,fp32,29,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Expand, Gather, Identity, If, Less, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/wavlm-base-plus,13,fp32,34,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Erf, Expand, Gather, Gemm, Greater, InstanceNormalization, Less, Log, MatMul, Min, Mul, Pow, Range, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
Xenova/xlm-mlm-enfr-1024,13,fp32,22,"Add, Cast, Concat, Constant, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/opus-mt-en-cs,13,fp32,27,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/french-camembert-postag-model,13,fp32,25,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Not, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/pygmalion-350m,13,fp32,30,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Equal, Expand, Gather, Gemm, If, Less, MatMul, Max, Mul, Pow, Range, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/long-t5-tglobal-base,13,fp32,45,"Abs, Add, And, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Einsum, Equal, Expand, Floor, Gather, Greater, GreaterOrEqual, Identity, If, Less, LessOrEqual, Log, MatMul, Min, Mod, Mul, Neg, Not, OneHot, Pad, Pow, Range, ReduceMax, ReduceMean, ReduceSum, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tanh, Tile, Transpose, Unsqueeze, Where"
Xenova/long-t5-local-base,13,fp32,35,"Add, And, Cast, Concat, Constant, ConstantOfShape, Div, Einsum, Expand, Gather, Greater, If, Less, LessOrEqual, Log, MatMul, Min, Mod, Mul, Neg, Pad, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tanh, Tile, Transpose, Unsqueeze, Where"
Xenova/owlvit-base-patch16,13,fp32,38,"Abs, Add, ArgMax, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Einsum, Elu, Equal, Erf, Expand, Flatten, Gather, Greater, Less, Log, MatMul, Mul, Neg, Pow, Range, Reciprocal, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/falcon-rw-1b,13,fp32,27,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Equal, Erf, Expand, Gather, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/convnext-tiny-224,13,fp32,14,"Add, Cast, Constant, Conv, Div, Erf, Gemm, MatMul, Mul, Pow, ReduceMean, Sqrt, Sub, Transpose"
Xenova/conv-bert-small,13,fp32,22,"Add, Cast, Concat, Constant, Conv, Div, Erf, Gather, MatMul, Mul, Pad, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/vitmatte-small-composition-1k,13,fp32,31,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Einsum, Erf, Gather, Identity, MatMul, Mod, Mul, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze"
Xenova/phi-1_5_dev,13,fp32,27,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Expand, Gather, Less, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Transpose, Unsqueeze, Where"
Xenova/texify2,13,fp32,32,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/owlv2-base-patch16-finetuned,13,fp32,38,"Abs, Add, ArgMax, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Einsum, Elu, Equal, Erf, Expand, Flatten, Gather, Greater, Less, Log, MatMul, Mul, Neg, Pow, Range, Reciprocal, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/ernie-3.0-medium-zh,13,fp32,21,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Erf, Gather, Identity, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/mobileclip_b,13,fp32,31,"Add, ArgMax, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Flatten, Gather, Identity, If, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/yolov10s,13,fp32,22,"Add, Cast, Concat, Conv, Div, Flatten, GatherElements, MatMul, MaxPool, Mod, Mul, ReduceMax, Reshape, Resize, Sigmoid, Softmax, Split, Sub, Tile, TopK, Transpose, Unsqueeze"
onnx-community/yolov10l,13,fp32,22,"Add, Cast, Concat, Conv, Div, Flatten, GatherElements, MatMul, MaxPool, Mod, Mul, ReduceMax, Reshape, Resize, Sigmoid, Softmax, Split, Sub, Tile, TopK, Transpose, Unsqueeze"
onnx-community/metric3d-vit-large,13,fp32,36,"Add, AveragePool, Cast, Concat, ConstantOfShape, Conv, ConvTranspose, Div, Elu, Equal, Erf, Expand, Gather, MatMul, Mul, Pad, Pow, Range, ReduceMean, ReduceSum, Relu, Reshape, Resize, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze, Where"
onnx-community/whisper-small.en_timestamped,13,fp32,27,"Add, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/BiRefNet_lite-ONNX,13,fp32,37,"Add, BatchNormalization, Cast, Clip, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Floor, Gather, GatherND, GlobalAveragePool, Identity, LayerNormalization, MatMul, Mod, Mul, Not, Pad, Relu, Reshape, Resize, ScatterND, Shape, Sigmoid, Slice, Softmax, Split, Sub, Sum, Transpose, Unsqueeze, Where"
onnx-community/Llama-3.2-3B,13,fp32,28,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Pleias-Pico,13,fp32,12,"Cast, Gather, GroupQueryAttention, MatMul, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/ISNet-ONNX,13,fp32,7,"Add, Concat, Conv, MaxPool, Relu, Resize, Sigmoid"
onnx-community/deepseek-coder-1.3b-instruct-ONNX,13,fp32,28,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
Xenova/tiny-random-ErnieMForSequenceClassification,13,fp16,23,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Erf, Gather, Gemm, Identity, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Softmax, Sqrt, Sub, Tanh, Transpose, Unsqueeze"
onnx-internal-testing/tiny-random-WhisperForConditionalGeneration,13,fp16,28,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, If, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
Xenova/LaMini-T5-738M,13,fp16,32,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Expand, Gather, Greater, If, Less, LessOrEqual, Log, MatMul, Min, Mul, Neg, Pow, Range, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
Xenova/LaMini-T5-223M,13,fp16,32,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Expand, Gather, Greater, If, Less, LessOrEqual, Log, MatMul, Min, Mul, Neg, Pow, Range, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
Xenova/bert-base-NER-uncased,13,fp16,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/t5-v1_1-base,13,fp16,32,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Expand, Gather, Greater, If, Less, LessOrEqual, Log, MatMul, Min, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tanh, Tile, Transpose, Unsqueeze, Where"
Xenova/bert-base-nli-mean-tokens,13,fp16,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/xlm-r-100langs-bert-base-nli-stsb-mean-tokens,13,fp16,25,"Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Not, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/SapBERT-from-PubMedBERT-fulltext,13,fp16,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/UMLSBert_ENG,13,fp16,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
